Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"166,041"
2. Finansijska sredstva po amortizovanoj vrijednosti,"718,398"
2.a. Krediti i potrazivanja od banaka,"94,583"
2.b. Krediti i potrazivanja od klijenata,"261,332"
2.c. Hartije od vrijednosti,"359,632"
2.d. Ostala finansijska sredstva,"2,851"
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"6,519"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"6,519"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",
9. Investicione nekretnine,
"10. Nekretnine, postrojenja i oprema","9,510"
11. Nematerijalna sredstva,"2,415"
12. Tekuca poreska sredstva,
13. Odlozena poreska sredstva,43
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,"5,180"
16. UKUPNA SREDSTVA:,"908,106"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"787,674"
17.a. Depoziti banaka i centralnih banaka,"2,123"
17.b. Depoziti klijenata,"773,886"
17.c. Krediti banaka i centralnih banaka,
17.d. Krediti klijenata koji nijesu banke,"11,414"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,251
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,
20. Derivatne finansijske obaveze kao instrument zastite,
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,"1,110"
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,
25. Odlozene poreske obaveze,15
26. Ostale obaveze,"25,787"
27. Subordinisani dug,"13,104"
28. UKUPNE OBAVEZE:,"827,690"
Kapital,IZNOS
29. Akcijski kapital,"52,362"
30. Emisione premije,0
31. Nerasporedena dobit,"22,640"
32. Dobit/gubitak tekuce godine,"5,112"
33. Ostale rezerve,302
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"80,416"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"908,106"
