Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"47,803"
2. Krediti i potrazivanja od banaka,"46,187"
3. Krediti i potrazivanja od klijenata,"166,643"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"56,222"
8.a. - raspolozive za prodaju,"43,191"
8.b. - koje se drze do dospijeca,"13,031"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,8
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","1,994"
13. Nematerijalna sredstva,934
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,24
16. Ostala finansijska potrazivanja,632
17. Ostala poslovna potrazivanja,"1,015"
18. UKUPNA SREDSTVA:,"321,463"
Obaveze,IZNOS
19. Depoziti banaka,326
20. Depoziti klijenata,"238,323"
21. Pozajmljena sredstva od banaka,
22. Pozajmljena sredstva od ostalih klijenata,"35,147"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,719
28. Tekuce poreske obaveze,15
29. Odlozene poreske obaveze,29
30. Ostale obaveze,"4,698"
31. Subordinisani dug,"10,090"
32. UKUPNE OBAVEZE:,"289,346"
Kapital,IZNOS
33. Akcijski kapital,"16,006"
34. Emisione premije,"7,444"
35. Nerasporedjena dobit,"2,454"
36. Dobit/gubitak tekuce godine,463
37. Ostale rezerve,"5,749"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"32,116"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"321,463"
