Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"32,368"
2. Krediti i potrazivanja od banaka,"42,054"
3. Krediti i potrazivanja od klijenata,"133,954"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"29,342"
8.a. - raspolozive za prodaju,"19,326"
8.b. - koje se drze do dospijeca,"10,016"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,8
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","1,810"
13. Nematerijalna sredstva,935
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,18
16. Ostala finansijska potrazivanja,888
17. Ostala poslovna potrazivanja,"1,108"
18. UKUPNA SREDSTVA:,"242,485"
Obaveze,IZNOS
19. Depoziti banaka,222
20. Depoziti klijenata,"180,998"
21. Pozajmljena sredstva od banaka,
22. Pozajmljena sredstva od ostalih klijenata,"25,306"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,687
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,1
30. Ostale obaveze,"4,906"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"212,121"
Kapital,IZNOS
33. Akcijski kapital,"16,006"
34. Emisione premije,"7,444"
35. Nerasporedjena dobit,
36. Dobit/gubitak tekuce godine,"1,401"
37. Ostale rezerve,"5,513"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"30,364"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"242,485"
