Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"38,561"
2. Krediti i potrazivanja od banaka,"54,438"
3. Krediti i potrazivanja od klijenata,"134,209"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"30,436"
8.a. - raspolozive za prodaju,"24,991"
8.b. - koje se drze do dospijeca,"5,445"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,8
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","2,162"
13. Nematerijalna sredstva,959
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,18
16. Ostala finansijska potrazivanja,744
17. Ostala poslovna potrazivanja,"1,061"
18. UKUPNA SREDSTVA:,"262,597"
Obaveze,IZNOS
19. Depoziti banaka,449
20. Depoziti klijenata,"198,990"
21. Pozajmljena sredstva od banaka,
22. Pozajmljena sredstva od ostalih klijenata,"26,079"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,684
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,1
30. Ostale obaveze,"5,404"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"231,607"
Kapital,IZNOS
33. Akcijski kapital,"16,006"
34. Emisione premije,"7,444"
35. Nerasporedjena dobit,
36. Dobit/gubitak tekuce godine,"1,799"
37. Ostale rezerve,"5,742"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"30,990"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"262,597"
