Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"163,390"
2. Finansijska sredstva po amortizovanoj vrijednosti,"240,348"
2.a. Krediti i potrazivanja od banaka,"22,055"
2.b. Krediti i potrazivanja od klijenata,"215,400"
2.c. Hartije od vrijednosti,"1,107"
2.d. Ostala finansijska sredstva,"1,786"
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"128,150"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"128,150"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",
9. Investicione nekretnine,
"10. Nekretnine, postrojenja i oprema","6,214"
11. Nematerijalna sredstva,"2,019"
12. Tekuca poreska sredstva,
13. Odlozena poreska sredstva,27
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,"2,433"
16. UKUPNA SREDSTVA:,"542,581"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"451,661"
17.a. Depoziti banaka i centralnih banaka,"1,214"
17.b. Depoziti klijenata,"428,346"
17.c. Krediti banaka i centralnih banaka,
17.d. Krediti klijenata koji nijesu banke,"22,049"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,54
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,
20. Derivatne finansijske obaveze kao instrument zastite,
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,"1,453"
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,342
25. Odlozene poreske obaveze,23
26. Ostale obaveze,"13,301"
27. Subordinisani dug,"22,256"
28. UKUPNE OBAVEZE:,"489,037"
Kapital,IZNOS
29. Akcijski kapital,"16,006"
30. Emisione premije,"7,444"
31. Nerasporedena dobit,"25,425"
32. Dobit/gubitak tekuce godine,"3,488"
33. Ostale rezerve,"1,181"
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"53,544"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"542,581"
