Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"41,813"
2. Krediti i potrazivanja od banaka,"11,963"
3. Krediti i potrazivanja od klijenata,"232,202"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"66,884"
8.a. - raspolozive za prodaju,"57,449"
8.b. - koje se drze do dospijeca,"9,435"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,133
"12. Nekretnine, postrojenja i oprema","3,458"
13. Nematerijalna sredstva,"1,910"
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,
16. Ostala finansijska potrazivanja,665
17. Ostala poslovna potrazivanja,"2,513"
18. UKUPNA SREDSTVA:,"361,540"
Obaveze,IZNOS
19. Depoziti banaka,254
20. Depoziti klijenata,"267,469"
21. Pozajmljena sredstva od banaka,"12,104"
22. Pozajmljena sredstva od ostalih klijenata,"12,716"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,"15,122"
27. Rezerve,"1,747"
28. Tekuce poreske obaveze,202
29. Odlozene poreske obaveze,283
30. Ostale obaveze,"3,601"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"313,498"
Kapital,IZNOS
33. Akcijski kapital,"5,339"
34. Emisione premije,"1,571"
35. Nerasporedjena dobit,"35,442"
36. Dobit/gubitak tekuce godine,"1,923"
37. Ostale rezerve,"3,767"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"48,043"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"361,540"
