Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"54,343"
2. Krediti i potrazivanja od banaka,"14,014"
3. Krediti i potrazivanja od klijenata,"244,130"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"87,791"
8.a. - raspolozive za prodaju,"14,844"
8.b. - koje se drze do dospijeca,"72,947"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,255
"12. Nekretnine, postrojenja i oprema","3,388"
13. Nematerijalna sredstva,"1,601"
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,
16. Ostala finansijska potrazivanja,590
17. Ostala poslovna potrazivanja,"1,490"
18. UKUPNA SREDSTVA:,"407,603"
Obaveze,IZNOS
19. Depoziti banaka,"6,986"
20. Depoziti klijenata,"301,813"
21. Pozajmljena sredstva od banaka,"27,450"
22. Pozajmljena sredstva od ostalih klijenata,"11,601"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,"2,140"
28. Tekuce poreske obaveze,231
29. Odlozene poreske obaveze,155
30. Ostale obaveze,"3,437"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"353,813"
Kapital,IZNOS
33. Akcijski kapital,"5,339"
34. Emisione premije,"1,571"
35. Nerasporedjena dobit,"42,325"
36. Dobit/gubitak tekuce godine,"1,916"
37. Ostale rezerve,"2,638"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"53,789"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"407,603"
