Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"34,182"
2. Krediti i potrazivanja od banaka,"27,280"
3. Krediti i potrazivanja od klijenata,"244,860"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"29,414"
8.a. - raspolozive za prodaju,"18,526"
8.b. - koje se drze do dospijeca,"10,888"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","5,565"
13. Nematerijalna sredstva,"1,135"
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,
16. Ostala finansijska potrazivanja,581
17. Ostala poslovna potrazivanja,701
18. UKUPNA SREDSTVA:,"343,718"
Obaveze,IZNOS
19. Depoziti banaka,88
20. Depoziti klijenata,"207,883"
21. Pozajmljena sredstva od banaka,"71,956"
22. Pozajmljena sredstva od ostalih klijenata,"6,803"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,"15,112"
27. Rezerve,"1,468"
28. Tekuce poreske obaveze,115
29. Odlozene poreske obaveze,172
30. Ostale obaveze,"1,973"
31. Subordinisani dug,"2,993"
32. UKUPNE OBAVEZE:,"308,563"
Kapital,IZNOS
33. Akcijski kapital,"5,339"
34. Emisione premije,"1,571"
35. Nerasporedjena dobit,"24,179"
36. Dobit/gubitak tekuce godine,998
37. Ostale rezerve,"3,068"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"35,155"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"343,718"
