Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"32,754"
2. Krediti i potrazivanja od banaka,"36,730"
3. Krediti i potrazivanja od klijenata,"247,700"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"28,133"
8.a. - raspolozive za prodaju,"17,997"
8.b. - koje se drze do dospijeca,"10,136"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","5,379"
13. Nematerijalna sredstva,"1,705"
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,
16. Ostala finansijska potrazivanja,853
17. Ostala poslovna potrazivanja,623
18. UKUPNA SREDSTVA:,"353,876"
Obaveze,IZNOS
19. Depoziti banaka,142
20. Depoziti klijenata,"215,340"
21. Pozajmljena sredstva od banaka,"70,685"
22. Pozajmljena sredstva od ostalih klijenata,"6,044"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,"15,115"
27. Rezerve,"1,862"
28. Tekuce poreske obaveze,489
29. Odlozene poreske obaveze,182
30. Ostale obaveze,"2,488"
31. Subordinisani dug,"2,996"
32. UKUPNE OBAVEZE:,"315,341"
Kapital,IZNOS
33. Akcijski kapital,"5,339"
34. Emisione premije,"1,571"
35. Nerasporedjena dobit,"24,179"
36. Dobit/gubitak tekuce godine,"4,279"
37. Ostale rezerve,"3,167"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"38,535"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"353,876"
