Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"94,204"
2. Krediti i potrazivanja od banaka,"139,844"
3. Krediti i potrazivanja od klijenata,"289,873"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,"2,321"
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"54,348"
8.a. - raspolozive za prodaju,"5,935"
8.b. - koje se drze do dospijeca,"48,413"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,75
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","12,436"
13. Nematerijalna sredstva,"2,328"
14. Tekuca poreska sredstva,10
15. Odlozena poreska sredstva,181
16. Ostala finansijska potrazivanja,"2,391"
17. Ostala poslovna potrazivanja,"1,208"
18. UKUPNA SREDSTVA:,"599,219"
Obaveze,IZNOS
19. Depoziti banaka,189
20. Depoziti klijenata,"491,870"
21. Pozajmljena sredstva od banaka,"1,301"
22. Pozajmljena sredstva od ostalih klijenata,"2,244"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,"4,298"
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,356
30. Ostale obaveze,"9,693"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"509,950"
Kapital,IZNOS
33. Akcijski kapital,"136,875"
34. Emisione premije,
35. Nerasporedjena dobit,"-87,692"
36. Dobit/gubitak tekuce godine,"6,477"
37. Ostale rezerve,"33,608"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"89,269"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"599,219"
