Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"115,321"
2. Krediti i potrazivanja od banaka,"97,912"
3. Krediti i potrazivanja od klijenata,"283,387"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,"2,609"
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"66,547"
8.a. - raspolozive za prodaju,136
8.b. - koje se drze do dospijeca,"66,410"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,75
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","13,104"
13. Nematerijalna sredstva,"3,059"
14. Tekuca poreska sredstva,109
15. Odlozena poreska sredstva,172
16. Ostala finansijska potrazivanja,"2,140"
17. Ostala poslovna potrazivanja,"1,151"
18. UKUPNA SREDSTVA:,"585,586"
Obaveze,IZNOS
19. Depoziti banaka,181
20. Depoziti klijenata,"478,446"
21. Pozajmljena sredstva od banaka,"1,062"
22. Pozajmljena sredstva od ostalih klijenata,"2,188"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,"3,719"
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,351
30. Ostale obaveze,"9,659"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"495,606"
Kapital,IZNOS
33. Akcijski kapital,"136,875"
34. Emisione premije,
35. Nerasporedjena dobit,"-87,692"
36. Dobit/gubitak tekuce godine,"7,137"
37. Ostale rezerve,"33,659"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"89,980"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"585,586"
