R. br.,AKTIVA,IZNOS
1.,Novcana sredstva i racuni depozita kod depozitnih institucija,"251,697"
1.a.,Gotov novac i nekamatonosni racuni depozita,"96,269"
1.b.,Kamatonosni racuni depozita,"155,428"
2.,"Aktiva za trgovinu i raspoloziva za prodaju, izuzev akcija",500
2.a.,HoV za trgovinu,
2.b.,HoV raspolozive za prodaju,500
3.,Hartije od vrijednosti kupljene po ugovoru o ponovnoj prodaji,
4.,Krediti i poslovi lizinga,"940,798"
4.a.,Manje:Rezerve za kreditne gubitke,"20,522"
4.b.,Neto krediti i poslovi lizinga,"920,275"
5.,Hartije od vrijednosti koje se drze do dospijeca,0
6.,Poslovni prostor i ostala fiksna aktiva,"14,014"
7.,Stecena aktiva,45
8.,Ulaganja u kapital drugih pravnih lica,391
9.,Ostala aktiva,"24,277"
10.,MINUS:Rezerve za potencijalne gubitke na ostalu aktivu (osim pozicije 4.a),"1,062"
11.,UKUPNA AKTIVA:,"1,210,137"
R. br.,PASIVA,iznos
iznos,,
R. br.,OBAVEZE,IZNOS
12.,Depoziti,"944,868"
12.a.,Nekamatonosni depoziti,"77,722"
12.b.,Kamatonosni depoziti,"867,146"
13.,Hartije od vrijednosti prodate po ugovoru o rekupovini,
14.,Obaveze po uzetim kreditima i pozajmicama,"154,576"
14.a.,Kratkorocne - do jedne godine,"56,099"
14.b.,Dugorocne - preko jedne godine,"98,477"
15.,Obaveze prema Vladi,"12,453"
16.,Ostale pozajmice - dospjele obaveze,
16.a.,Dospjele obaveze,
16.b.,Stanje neizmirenih - pozvanih za placanje vanbilansnih obaveza,
17.,Ostale obaveze,"24,766"
18.,Rezerve za potencijalne kreditne gubitke po vanbilansnim izlozenostima,"1,217"
19.,Subordinisani dugovi,"12,000"
20.,UKUPNE OBAVEZE:,"1,149,880"
21.,Manjinsko ucesce akcionara,
R. br.,KAPITAL,IZNOS
22.,Povlascene akcije,
23.,Obicne akcije,"46,876"
24.,Emisione premije,
25.,Nerasporedjena dobit/gubitak,"7,701"
26.,Ostali kapital,"5,679"
27.,UKUPAN KAPITAL: (22. do 26.),"60,256"
28.,UKUPNA PASIVA: (20. + 21. + 27. ),"1,210,137"
