Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"141,405"
2. Krediti i potrazivanja od banaka,"61,341"
3. Krediti i potrazivanja od klijenata,"274,764"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,"2,975"
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"78,793"
8.a. - raspolozive za prodaju,138
8.b. - koje se drze do dospijeca,"78,656"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,75
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","11,876"
13. Nematerijalna sredstva,"3,072"
14. Tekuca poreska sredstva,107
15. Odlozena poreska sredstva,115
16. Ostala finansijska potrazivanja,"2,149"
17. Ostala poslovna potrazivanja,"1,254"
18. UKUPNA SREDSTVA:,"577,928"
Obaveze,IZNOS
19. Depoziti banaka,481
20. Depoziti klijenata,"460,061"
21. Pozajmljena sredstva od banaka,529
22. Pozajmljena sredstva od ostalih klijenata,"2,978"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,"2,939"
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,346
30. Ostale obaveze,"11,222"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"478,558"
Kapital,IZNOS
33. Akcijski kapital,"136,875"
34. Emisione premije,
35. Nerasporedjena dobit,"-74,591"
36. Dobit/gubitak tekuce godine,"5,944"
37. Ostale rezerve,"31,142"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"99,370"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"577,928"
