Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"129,612"
2. Krediti i potrazivanja od banaka,"57,461"
3. Krediti i potrazivanja od klijenata,"281,208"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,"2,436"
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"68,241"
8.a. - raspolozive za prodaju,132
8.b. - koje se drze do dospijeca,"68,110"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,75
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","12,915"
13. Nematerijalna sredstva,"2,690"
14. Tekuca poreska sredstva,9
15. Odlozena poreska sredstva,154
16. Ostala finansijska potrazivanja,"2,913"
17. Ostala poslovna potrazivanja,"1,281"
18. UKUPNA SREDSTVA:,"558,997"
Obaveze,IZNOS
19. Depoziti banaka,129
20. Depoziti klijenata,"448,170"
21. Pozajmljena sredstva od banaka,882
22. Pozajmljena sredstva od ostalih klijenata,"2,150"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,"3,512"
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,351
30. Ostale obaveze,"13,367"
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"468,560"
Kapital,IZNOS
33. Akcijski kapital,"136,875"
34. Emisione premije,
35. Nerasporedjena dobit,"-77,460"
36. Dobit/gubitak tekuce godine,273
37. Ostale rezerve,"30,749"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"90,437"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"558,997"
