Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"77,290"
2. Krediti i potrazivanja od banaka,"137,227"
3. Krediti i potrazivanja od klijenata,"366,554"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,"1,504"
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"17,647"
8.a. - raspolozive za prodaju,146
8.b. - koje se drze do dospijeca,"17,501"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,38
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","13,564"
13. Nematerijalna sredstva,"3,075"
14. Tekuca poreska sredstva,198
15. Odlozena poreska sredstva,
16. Ostala finansijska potrazivanja,"1,793"
17. Ostala poslovna potrazivanja,0
18. UKUPNA SREDSTVA:,"618,890"
Obaveze,IZNOS
19. Depoziti banaka,"3,636"
20. Depoziti klijenata,"498,321"
21. Pozajmljena sredstva od banaka,"2,473"
22. Pozajmljena sredstva od ostalih klijenata,"6,114"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,5
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,
27. Rezerve,"4,091"
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,412
30. Ostale obaveze,"8,287"
31. Subordinisani dug,"14,056"
32. UKUPNE OBAVEZE:,"537,395"
Kapital,IZNOS
33. Akcijski kapital,"136,875"
34. Emisione premije,
35. Nerasporedjena dobit,"-87,692"
36. Dobit/gubitak tekuce godine,"6,320"
37. Ostale rezerve,"25,991"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"81,495"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"618,890"
