Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"79,506"
2. Finansijska sredstva po amortizovanoj vrijednosti,"893,006"
2.a. Krediti i potrazivanja od banaka,"125,301"
2.b. Krediti i potrazivanja od klijenata,"701,287"
2.c. Hartije od vrijednosti,"64,454"
2.d. Ostala finansijska sredstva,"1,964"
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"16,454"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"16,454"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,"2,023"
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",
9. Investicione nekretnine,198
"10. Nekretnine, postrojenja i oprema","21,181"
11. Nematerijalna sredstva,"2,167"
12. Tekuca poreska sredstva,
13. Odlozena poreska sredstva,"1,844"
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,"6,462"
16. UKUPNA SREDSTVA:,"1,022,841"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"854,985"
17.a. Depoziti banaka i centralnih banaka,"20,920"
17.b. Depoziti klijenata,"803,244"
17.c. Krediti banaka i centralnih banaka,"5,946"
17.d. Krediti klijenata koji nijesu banke,"13,048"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,"11,827"
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,"1,079"
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,"1,079"
20. Derivatne finansijske obaveze kao instrument zastite,"2,101"
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,"5,236"
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,882
25. Odlozene poreske obaveze,993
26. Ostale obaveze,"13,978"
27. Subordinisani dug,"16,796"
28. UKUPNE OBAVEZE:,"896,050"
Kapital,IZNOS
29. Akcijski kapital,"26,648"
30. Emisione premije,"7,146"
31. Nerasporedena dobit,"65,080"
32. Dobit/gubitak tekuce godine,"5,716"
33. Ostale rezerve,"22,201"
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"126,790"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"1,022,841"
