Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"14,259"
2. Krediti i potrazivanja od banaka,"9,939"
3. Krediti i potrazivanja od klijenata,"51,815"
4. Sredstva namijenjena prodaji,
5. Finansijska sredstva koja se drze za trgovanje,
6. Ostala sredstva koja se vode po fer vrijednosti kroz bilans uspjeha,
7. Derivatna finansijska sredstva kao instrument zastite,
8. Investicione hartije od vrijednosti,"20,572"
8.a. - raspolozive za prodaju,"18,684"
8.b. - koje se drze do dospijeca,"1,888"
9. Investicije u pridruzena preduzeca i zajednicke poduhvate po metodi kapitala,
10. Investicije u zavisna preduzeca,
11. Investicione nekretnine/nepokretnosti,
"12. Nekretnine, postrojenja i oprema","1,752"
13. Nematerijalna sredstva,179
14. Tekuca poreska sredstva,
15. Odlozena poreska sredstva,29
16. Ostala finansijska potrazivanja,801
17. Ostala poslovna potrazivanja,"16,827"
18. UKUPNA SREDSTVA:,"116,173"
Obaveze,IZNOS
19. Depoziti banaka,32
20. Depoziti klijenata,"74,621"
21. Pozajmljena sredstva od banaka,
22. Pozajmljena sredstva od ostalih klijenata,"6,952"
23. Finansijske obaveze koje se drze za trgovanje,
24. Finansijske obaveze koje se vode po fer vrijednosti kroz bilans uspjeha,
25. Derivatne finansijske obaveze kao instrument zastite,
26. Izdate duznicke hartije od vrijednosti,10
27. Rezerve,335
28. Tekuce poreske obaveze,
29. Odlozene poreske obaveze,55
30. Ostale obaveze,357
31. Subordinisani dug,
32. UKUPNE OBAVEZE:,"82,362"
Kapital,IZNOS
33. Akcijski kapital,"27,370"
34. Emisione premije,
35. Nerasporedjena dobit,"1,064"
36. Dobit/gubitak tekuce godine,"1,605"
37. Ostale rezerve,"3,772"
38. Interesi bez kontrolnog uticaja u kapitalu,
39. UKUPAN KAPITAL: (33. do 38.),"33,811"
40. UKUPNI KAPITAL I OBAVEZE: (32. + 39.),"116,173"
